press_id,press_model,cycle_index,ts_start,shift,glue_type,wood_species,wood_moisture_pct,charge_thickness_mm,charge_area_m2,cycle_duration_min,n_activations,t_hf_total_min,u_anode_v_mean,u_anode_v_std,i_anode_a_mean,i_anode_a_max,p_anode_kw,i_prim_rms_a,cos_phi,u_ripple_v,i_inrush_peak_a_max,t_inrush_ms_mean,i2t_cycle_a2s,i2t_cum_a2s,t_hall_c,t_cabinet_c,t_fuse_holder_c,dt_fuse_cabinet_k,r_fuse_est_mohm,press_hours_total,hydraulic_pressure_bar,glue_batch_id,fuse_blown,damage_true,rul_cycles,blow_within_5,censored,split
P25,HFP-3200,10,2025-03-11 23:42,N,PVAc_D4,Buche,10.59,38.0,2.42,75.0,3,15.46,6957.9,5.64,6.801,6.828,47.32,82.98,0.9146,47.41,726.0,19.97,9692.1,69745.1,13.5,23.8,31.44,7.64,0.7799,13036.5,178.9,B2094,0,0.17213,,,1,train
P25,HFP-3200,11,2025-03-12 01:06,N,PUR,Buche,7.8,38.0,2.372,70.3,3,16.46,6964.2,11.12,6.705,6.727,46.69,81.22,0.922,47.47,798.6,20.09,9753.1,79498.2,12.3,23.77,28.84,5.07,0.7086,13037.7,177.5,B2060,0,0.19685,,,1,train
P25,HFP-3200,12,2025-03-12 02:34,N,PVAc_D4,Fichte,9.25,18.0,2.82,51.5,2,9.61,6980.8,11.72,6.755,6.784,47.16,81.33,0.9299,42.89,785.4,19.6,7885.0,87383.2,13.36,23.81,29.57,5.77,0.6298,13038.5,179.9,B1904,0,0.21683,,,1,train
P25,HFP-3200,13,2025-03-12 03:40,N,PUR,Buche,12.0,22.0,2.186,67.1,2,16.09,6965.8,9.5,6.894,6.929,48.02,84.14,0.9153,42.66,772.6,17.52,6855.0,94238.1,12.81,23.04,29.33,6.29,0.8749,13039.7,183.6,B1301,0,0.2324,,,1,train
P25,HFP-3200,14,2025-03-12 05:03,N,PVAc_D3,Esche,10.28,22.0,2.886,58.9,2,11.29,6952.3,11.17,6.814,6.824,47.38,82.72,0.9185,45.77,771.2,18.87,6930.8,101168.9,13.75,24.06,28.36,4.29,0.7746,13040.6,168.9,B8844,0,0.25022,,,1,train
P25,HFP-3200,15,2025-03-12 06:13,F,PVAc_D3,Eiche,13.49,18.0,2.135,55.2,2,10.0,6978.6,10.64,6.963,6.984,48.59,85.08,0.916,48.97,778.4,17.93,6340.7,107509.6,14.89,27.81,30.24,2.42,0.6498,13041.6,179.9,B3984,0,0.26697,,,1,train
P25,HFP-3200,16,2025-03-12 07:28,F,PVAc_D3,Eiche,10.5,25.0,2.477,61.0,2,12.5,6945.9,10.42,6.798,6.827,47.22,83.48,0.9072,47.17,778.6,19.25,6907.4,114416.9,11.29,22.48,26.9,4.41,0.6172,13042.6,187.2,B3610,0,0.28251,,,1,train
P25,HFP-3200,17,2025-03-12 08:39,F,PUR,Buche,10.63,22.0,2.056,61.7,2,15.46,6967.8,9.03,6.769,6.796,47.16,81.81,0.9246,39.76,737.4,18.7,6468.2,120885.1,14.81,26.35,32.9,6.55,0.4025,13043.6,177.2,B6082,0,0.29695,,,1,train
P25,HFP-3200,18,2025-03-12 09:49,F,PUR,Esche,11.46,38.0,2.039,69.2,2,17.53,6950.4,14.99,6.911,6.941,48.04,83.79,0.9194,42.31,791.1,19.14,7363.7,128248.8,15.9,26.48,32.11,5.63,0.6422,13044.8,186.9,B1860,0,0.31596,,,1,train
P25,HFP-3200,19,2025-03-12 11:10,F,PVAc_D3,Buche,10.14,18.0,2.531,53.2,2,10.74,6949.8,14.07,6.774,6.788,47.08,83.5,0.9042,44.96,741.9,16.37,5525.5,133774.3,17.33,27.6,34.86,7.26,0.5455,13045.7,179.8,B7140,0,0.32887,,,1,train
P25,HFP-3200,20,2025-03-12 12:16,F,PVAc_D3,Fichte,12.7,30.0,2.474,55.9,2,12.74,6963.7,11.21,6.908,6.934,48.11,85.88,0.8984,42.93,775.6,18.09,6212.0,139986.3,16.88,26.3,32.42,6.12,0.5431,13046.6,170.2,B5891,0,0.344,,,1,train
P25,HFP-3200,21,2025-03-12 13:30,F,PVAc_D3,Eiche,11.99,22.0,2.688,61.1,2,12.36,6955.3,8.08,6.891,6.914,47.93,83.13,0.9246,44.23,706.1,19.03,5960.1,145946.5,16.96,27.8,34.58,6.78,0.5373,13047.6,179.7,B5372,0,0.35758,,,1,train
P25,HFP-3200,22,2025-03-12 14:46,S,PVAc_D3,Fichte,11.52,25.0,2.452,62.9,2,12.93,6963.9,11.25,6.851,6.88,47.71,83.79,0.9131,48.11,755.4,17.93,5651.5,151597.9,19.1,31.19,35.19,4.01,0.7822,13048.7,180.0,B5224,0,0.37129,,,1,train
P25,HFP-3200,23,2025-03-12 16:07,S,PVAc_D3,Fichte,8.74,30.0,2.62,61.7,3,13.99,6957.8,11.25,6.742,6.753,46.91,83.12,0.9051,45.96,779.1,19.12,9641.8,161239.8,17.18,26.89,31.75,4.86,0.7451,13049.7,192.9,B1184,0,0.39491,,,1,train
P25,HFP-3200,24,2025-03-12 17:25,S,PUR,Eiche,13.31,18.0,2.673,57.7,2,14.47,6965.8,8.32,6.966,6.991,48.52,84.71,0.9186,52.19,735.4,20.92,7338.2,168577.9,18.96,26.91,32.08,5.17,0.5575,13050.6,182.9,B8029,0,0.41402,,,1,train
P25,HFP-3200,25,2025-03-12 18:36,S,PVAc_D4,Fichte,11.27,30.0,2.184,63.1,2,14.57,6954.8,9.16,6.892,6.917,47.93,84.28,0.9122,39.0,793.4,17.28,6567.6,175145.6,17.7,28.31,35.2,6.89,0.7316,13051.7,180.3,B8123,0,0.43175,,,1,train
P25,HFP-3200,26,2025-03-12 19:56,S,PVAc_D4,Fichte,9.27,30.0,2.426,67.8,2,14.84,6974.3,11.27,6.723,6.754,46.89,82.64,0.91,58.85,805.2,17.82,6817.1,181962.7,16.19,24.66,29.54,4.89,0.6811,13052.8,174.1,B4548,0,0.45108,,,1,train
P25,HFP-3200,27,2025-03-12 21:14,S,PVAc_D3,Buche,9.02,25.0,2.674,64.7,2,14.15,6980.2,11.22,6.756,6.779,47.16,82.94,0.9119,47.9,901.9,20.63,9016.6,190979.2,16.63,25.34,30.76,5.42,0.5063,13053.9,171.3,B9289,0,0.47799,,,1,train
P25,HFP-3200,28,2025-03-12 22:29,N,PVAc_D3,Fichte,8.26,38.0,2.73,71.7,3,15.0,6958.4,9.63,6.7,6.738,46.62,82.07,0.911,46.7,839.3,17.44,9556.7,200535.9,14.34,25.49,31.7,6.21,0.834,13055.1,175.7,B8245,0,0.502,,,1,train
P25,HFP-3200,29,2025-03-12 23:57,N,PVAc_D3,Buche,11.41,30.0,2.387,61.0,3,14.5,6952.7,11.52,6.914,6.936,48.07,84.72,0.91,48.0,838.2,17.33,10568.3,211104.2,15.2,25.04,31.91,6.87,0.5509,13056.1,172.0,B7928,0,0.52853,,,1,train
P25,HFP-3200,30,2025-03-13 01:18,N,PVAc_D3,Fichte,9.67,30.0,2.458,61.1,2,12.03,6979.2,6.92,6.808,6.82,47.51,84.0,0.9072,46.75,827.8,17.4,6893.7,217997.9,12.7,23.69,32.04,8.35,0.7255,13057.1,177.1,B2686,0,0.54555,,,1,train
P25,HFP-3200,31,2025-03-13 02:35,N,PVAc_D4,Eiche,9.93,18.0,2.472,52.5,2,10.68,6948.9,7.37,6.789,6.816,47.18,83.38,0.9074,56.36,827.1,18.33,6795.5,224793.4,13.45,22.08,31.95,9.87,0.6851,13058.0,177.1,B1595,0,0.56517,,,1,train
P25,HFP-3200,32,2025-03-13 03:38,N,PVAc_D4,Eiche,9.79,25.0,2.508,57.7,2,11.39,6941.4,8.22,6.81,6.858,47.27,83.45,0.9085,52.32,787.6,16.9,6687.8,231481.2,14.04,25.25,34.24,9.0,0.88,13059.0,180.1,B3247,0,0.5839,,,1,train
P25,HFP-3200,33,2025-03-13 04:56,N,PVAc_D4,Fichte,14.0,38.0,2.496,69.8,2,14.37,6956.5,10.85,7.01,7.055,48.77,85.82,0.9114,48.65,859.0,15.65,6634.2,238115.5,12.08,21.06,28.55,7.49,0.8055,13060.1,179.7,B7067,0,0.60251,,,1,train
P25,HFP-3200,34,2025-03-13 06:17,F,PVAc_D4,Buche,9.94,25.0,1.55,53.7,2,12.65,6939.4,9.54,6.769,6.79,46.98,82.65,0.9116,51.74,777.0,16.58,6521.1,244636.6,15.11,25.82,31.75,5.93,0.8521,13061.0,173.9,B3231,0,0.61746,,,1,train
P26,HFP-2400,1,2025-10-11 01:00,N,PVAc_D4,Buche,13.13,22.0,2.044,53.4,3,13.24,7017.1,10.73,6.973,6.989,48.93,84.45,0.9292,68.46,974.0,21.52,17853.0,17853.0,17.18,28.3,30.17,1.86,0.7533,12687.4,183.2,B7425,0,0.04937,28,0,0,test
P26,HFP-2400,2,2025-10-11 02:04,N,PVAc_D4,Eiche,10.35,25.0,1.856,65.1,3,12.65,7024.7,6.69,6.854,6.885,48.15,83.45,0.9253,66.8,1022.1,20.68,17712.7,35565.7,18.07,29.53,30.51,0.98,0.7349,12688.5,173.9,B5576,0,0.09544,27,0,0,test
P26,HFP-2400,3,2025-10-11 03:25,N,PUR,Eiche,11.24,30.0,2.292,68.7,3,16.43,7028.7,10.35,6.889,6.91,48.42,84.61,0.9179,72.86,1025.9,18.17,15168.7,50734.4,17.25,30.4,32.15,1.74,0.8146,12689.7,180.4,B6503,0,0.13357,26,0,0,test
P26,HFP-2400,4,2025-10-11 04:44,N,PVAc_D4,Esche,10.91,25.0,2.052,60.0,3,11.64,7006.1,8.29,6.903,6.908,48.36,83.75,0.9261,71.07,1012.7,17.56,14814.4,65548.8,17.26,28.52,29.5,0.98,0.4405,12690.7,170.7,B5294,0,0.172,25,0,0,test
P26,HFP-2400,5,2025-10-11 05:58,N,PVAc_D4,Esche,10.88,25.0,2.292,61.2,2,14.16,7025.2,6.76,6.881,6.912,48.34,85.46,0.9072,67.56,871.3,16.37,8188.8,73737.6,17.36,28.03,34.09,6.05,0.507,12691.7,196.2,B6171,0,0.18859,24,0,0,test
P26,HFP-2400,6,2025-10-11 07:08,F,PUR,Buche,13.34,38.0,2.362,71.8,3,20.13,6974.7,10.86,7.037,7.045,49.08,86.14,0.9137,64.21,944.0,17.59,13277.9,87015.5,17.52,29.62,36.04,6.42,0.7005,12692.9,177.9,B8058,0,0.21786,23,0,0,test
P26,HFP-2400,7,2025-10-11 08:28,F,PVAc_D3,Eiche,11.15,30.0,2.562,65.8,2,14.26,7024.2,6.25,6.93,6.97,48.68,84.67,0.9221,69.32,918.5,21.06,11655.1,98670.6,19.21,32.49,33.95,1.47,0.8645,12694.0,173.3,B8806,0,0.25063,22,0,0,test
P26,HFP-2400,8,2025-10-11 09:51,F,PVAc_D3,Buche,10.36,25.0,2.408,62.0,3,13.64,6981.9,8.85,6.855,6.878,47.86,82.44,0.9311,68.9,1018.1,17.11,13247.0,111917.6,19.5,30.41,31.82,1.41,0.6715,12695.0,192.4,B9553,0,0.28227,21,0,0,test
P26,HFP-2400,9,2025-10-11 11:13,F,PVAc_D4,Esche,12.52,18.0,2.517,54.6,2,10.97,7017.6,7.86,6.996,7.019,49.1,85.25,0.9236,66.98,919.7,18.05,9666.4,121583.9,24.18,34.24,39.2,4.96,0.7285,12695.9,191.2,B2476,0,0.30845,20,0,0,test
P26,HFP-2400,10,2025-10-11 12:22,F,PUR,Esche,11.93,30.0,1.809,62.6,2,14.6,7021.6,7.54,6.887,6.912,48.36,85.05,0.9118,68.0,922.9,18.17,10123.0,131707.0,22.94,35.51,36.85,1.34,0.6813,12697.0,184.9,B1901,0,0.33586,19,0,0,test
P26,HFP-2400,11,2025-10-11 13:34,F,PVAc_D3,Eiche,9.84,25.0,3.058,61.6,2,13.28,7019.1,9.88,6.83,6.859,47.94,83.14,0.9247,73.57,902.9,22.57,11797.8,143504.8,21.29,32.83,38.16,5.33,0.9473,12698.0,177.3,B6006,0,0.371,18,0,0,test
P26,HFP-2400,12,2025-10-11 14:48,S,PUR,Eiche,7.99,30.0,2.236,68.6,3,17.91,7000.9,8.95,6.7,6.737,46.91,81.54,0.9225,60.81,1051.7,17.75,15036.0,158540.7,21.97,32.88,35.71,2.83,0.7428,12699.1,159.5,B6627,0,0.40965,17,0,0,test
P26,HFP-2400,13,2025-10-11 16:16,S,PUR,Esche,8.3,30.0,2.024,74.3,3,17.11,6980.6,10.91,6.735,6.758,47.02,80.8,0.9331,70.47,981.1,18.97,16322.4,174863.1,22.75,35.55,37.27,1.72,0.7498,12700.4,169.0,B3091,0,0.45633,16,0,0,test
P26,HFP-2400,14,2025-10-11 17:45,S,PVAc_D3,Fichte,7.8,22.0,2.696,61.9,2,10.83,7006.6,10.64,6.762,6.772,47.38,82.97,0.9158,72.59,970.6,19.53,10019.5,184882.6,22.34,34.78,40.45,5.67,0.7275,12701.4,174.5,B3791,0,0.4834,15,0,0,test
P26,HFP-2400,15,2025-10-11 18:59,S,PVAc_D4,Esche,11.86,38.0,2.464,62.9,3,13.94,6995.5,13.92,7.0,7.02,48.97,85.66,0.9167,71.8,1026.3,15.57,15184.9,200067.6,21.29,31.18,38.42,7.23,1.0186,12702.5,178.5,B7627,0,0.52304,14,0,0,test
P26,HFP-2400,16,2025-10-11 20:20,S,PUR,Buche,10.04,22.0,2.546,61.4,2,12.15,7019.9,12.26,6.852,6.886,48.1,84.24,0.9158,77.69,970.5,17.85,10108.5,210176.0,20.36,33.07,41.03,7.96,0.6868,12703.5,176.9,B7484,0,0.54839,13,0,0,test
P26,HFP-2400,17,2025-10-11 21:34,S,PUR,Fichte,9.76,25.0,2.174,72.8,2,18.0,7007.8,11.05,6.815,6.856,47.76,84.31,0.9084,72.96,1008.2,18.29,11160.1,221336.1,19.67,30.72,34.92,4.2,0.8482,12704.7,175.1,B6324,0,0.57889,12,0,0,test
P26,HFP-2400,18,2025-10-11 23:08,N,PVAc_D3,Buche,8.68,38.0,2.072,72.0,3,15.6,7015.3,15.61,6.7,6.731,47.0,82.25,0.9165,71.64,961.6,16.77,13859.6,235195.7,19.15,32.92,38.15,5.23,0.9022,12705.9,185.3,B3499,0,0.61563,11,0,0,test
P26,HFP-2400,19,2025-10-12 00:30,N,PVAc_D4,Esche,11.24,30.0,2.65,62.4,2,13.64,7018.9,9.65,6.92,6.961,48.57,85.26,0.9136,69.26,952.9,16.29,8945.9,244141.6,17.32,31.05,37.74,6.69,0.8168,12706.9,178.0,B4671,0,0.63803,10,0,0,test
P26,HFP-2400,20,2025-10-12 01:47,N,PVAc_D3,Eiche,10.66,25.0,1.91,62.1,2,13.57,6988.3,7.27,6.849,6.883,47.86,83.66,0.9175,75.39,975.3,16.35,9760.7,253902.3,17.84,31.02,36.87,5.85,0.8982,12708.0,174.2,B8070,0,0.66456,9,0,0,test
P26,HFP-2400,21,2025-10-12 03:00,N,PVAc_D4,Eiche,10.91,22.0,2.332,55.3,3,13.01,7028.2,10.18,6.897,6.929,48.47,85.52,0.9089,69.61,992.9,14.81,13768.6,267670.9,17.6,28.92,35.38,6.46,0.8732,12708.9,169.5,B4908,0,0.69926,8,0,0,test
P26,HFP-2400,22,2025-10-12 04:16,N,PUR,Esche,10.04,22.0,2.227,58.7,3,14.72,7010.6,9.87,6.853,6.889,48.05,83.16,0.9265,75.62,979.7,19.93,16195.7,283866.6,18.59,30.48,38.77,8.29,0.7686,12709.9,180.0,B3268,0,0.74163,7,0,0,test
P26,HFP-2400,23,2025-10-12 05:28,N,PUR,Eiche,12.18,18.0,2.395,62.1,3,12.86,7003.1,9.03,6.959,6.973,48.73,85.15,0.9178,75.74,1019.8,18.42,15628.3,299494.9,17.71,29.44,39.47,10.03,0.9632,12710.9,175.8,B8991,0,0.78679,6,0,0,test
P26,HFP-2400,24,2025-10-12 06:49,F,PVAc_D4,Buche,10.22,30.0,2.574,59.3,3,14.7,7014.0,11.75,6.812,6.846,47.78,83.94,0.9128,75.59,1004.6,18.23,15093.0,314587.9,16.49,28.92,40.15,11.23,0.8245,12711.9,167.7,B6538,0,0.83014,5,0,0,test
P26,HFP-2400,25,2025-10-12 08:08,F,PVAc_D4,Eiche,9.61,22.0,2.153,58.8,3,11.64,6990.4,9.46,6.786,6.816,47.44,83.31,0.9131,74.24,1048.1,18.29,17647.4,332235.3,18.45,30.11,38.56,8.45,1.0439,12712.9,180.4,B3928,0,0.88052,4,1,0,test
P26,HFP-2400,26,2025-10-12 09:28,F,PUR,Eiche,9.39,22.0,2.873,60.2,2,13.56,7015.0,10.87,6.815,6.85,47.81,84.56,0.9067,73.78,913.4,17.4,9621.9,341857.1,21.23,33.63,46.15,12.52,1.1037,12713.9,185.6,B7932,0,0.90852,3,1,0,test
P26,HFP-2400,27,2025-10-12 10:38,F,PUR,Buche,11.11,18.0,2.587,58.4,2,13.69,7012.4,7.43,6.868,6.895,48.16,84.64,0.9126,80.8,960.3,18.04,10375.8,352232.9,20.74,31.39,46.04,14.65,1.0338,12714.9,173.2,B5716,0,0.93561,2,1,0,test
P26,HFP-2400,28,2025-10-12 11:45,F,PVAc_D4,Buche,11.15,38.0,2.122,67.8,3,14.04,6986.2,6.76,6.867,6.908,47.97,84.86,0.9067,77.61,945.2,19.54,16148.2,368381.2,20.09,31.31,43.44,12.12,1.1903,12716.0,181.0,B6789,0,0.9768,1,1,0,test
P26,HFP-2400,29,2025-10-12 13:06,F,PVAc_D4,Esche,7.8,22.0,2.451,50.3,2,9.84,6987.4,12.09,6.7,6.712,46.82,81.98,0.9159,71.56,967.3,15.7,9130.4,377511.6,19.99,31.94,45.22,13.27,1.0586,12716.8,177.7,B7278,1,1.0,0,1,0,test
P27,HFP-3200,1,2025-03-01 17:00,S,PUR,Buche,10.68,30.0,2.185,72.2,2,17.67,7038.5,6.74,6.829,6.856,48.07,83.04,0.9283,46.56,728.9,17.19,5655.5,5655.5,15.84,23.41,31.6,8.19,0.537,10961.5,177.8,B3258,0,0.01501,41,0,0,test
P27,HFP-3200,2,2025-03-01 18:29,S,PUR,Buche,8.29,30.0,2.097,64.4,3,16.08,7028.1,9.5,6.7,6.727,47.09,81.88,0.9223,46.9,738.7,18.62,9580.5,15236.0,16.51,25.76,33.13,7.37,0.4295,10962.5,178.1,B8003,0,0.0438,40,0,0,test
P27,HFP-3200,3,2025-03-01 19:54,S,PUR,Esche,11.1,25.0,2.42,64.7,3,14.67,7012.9,7.67,6.898,6.924,48.37,83.72,0.9266,41.35,808.3,15.75,9277.3,24513.3,15.28,24.39,30.6,6.21,0.6577,10963.6,180.4,B5805,0,0.06673,39,0,0,test
P27,HFP-3200,4,2025-03-01 21:20,S,PUR,Eiche,13.24,30.0,2.405,64.9,2,14.97,7038.3,10.88,7.028,7.064,49.46,86.74,0.9146,47.4,715.8,20.53,6825.7,31339.0,13.54,22.18,31.93,9.76,0.6197,10964.7,186.8,B8096,0,0.08618,38,0,0,test
P27,HFP-3200,5,2025-03-01 22:43,N,PVAc_D3,Eiche,8.54,25.0,2.516,58.5,3,11.89,7014.0,9.49,6.7,6.722,46.99,81.13,0.929,47.4,762.3,17.66,9602.4,40941.4,13.27,20.75,30.13,9.38,0.3681,10965.7,171.5,B8272,0,0.11303,37,0,0,test
P27,HFP-3200,6,2025-03-01 23:54,N,PVAc_D4,Eiche,12.14,18.0,2.289,56.6,2,14.54,7014.7,7.79,6.858,6.899,48.11,83.6,0.9229,37.78,781.0,13.16,5029.3,45970.7,14.29,24.28,30.33,6.05,0.3086,10966.6,174.7,B1245,0,0.12634,36,0,0,test
P27,HFP-3200,7,2025-03-02 01:04,N,PVAc_D4,Esche,7.8,38.0,2.22,71.3,2,17.13,7048.1,9.13,6.7,6.73,47.22,81.54,0.9288,51.0,807.9,19.94,7946.9,53917.6,10.82,17.41,26.77,9.37,0.3528,10967.8,175.4,B1505,0,0.15057,35,0,0,test
P27,HFP-3200,8,2025-03-02 02:31,N,PUR,Eiche,12.56,38.0,3.1,75.0,3,19.11,7023.1,12.29,6.957,6.992,48.86,84.59,0.9264,44.67,747.1,21.29,11762.9,65680.5,12.0,21.37,30.21,8.83,0.5848,10969.1,182.0,B2134,0,0.18359,34,0,0,test
P27,HFP-3200,9,2025-03-02 04:02,N,PUR,Esche,11.85,30.0,2.225,66.9,2,16.26,7036.1,11.68,6.91,6.941,48.62,84.97,0.9177,42.1,788.2,17.36,6562.1,72242.7,11.32,21.06,28.76,7.69,0.4722,10970.2,176.5,B2528,0,0.20136,33,0,0,test
P27,HFP-3200,10,2025-03-02 05:24,N,PVAc_D3,Esche,11.36,38.0,2.213,71.8,2,16.65,7056.6,10.56,6.84,6.876,48.27,84.73,0.9135,46.26,736.2,16.82,5470.0,77712.7,12.23,20.08,31.29,11.2,0.7467,10971.4,169.9,B1245,0,0.21596,32,0,0,test
P27,HFP-3200,11,2025-03-02 06:55,F,PVAc_D4,Buche,12.0,30.0,1.983,67.0,2,15.25,7030.8,7.42,6.903,6.934,48.53,84.19,0.9245,46.15,787.0,19.84,7497.8,85210.5,12.74,23.88,33.22,9.34,0.4427,10972.5,182.9,B6936,0,0.23669,31,0,0,test
P27,HFP-3200,12,2025-03-02 08:14,F,PUR,Esche,8.72,18.0,2.337,53.9,2,12.31,7032.1,9.8,6.739,6.783,47.39,82.25,0.924,52.45,785.7,19.92,6960.9,92171.4,14.36,25.06,29.56,4.5,0.7721,10973.4,177.2,B2644,0,0.25577,30,0,0,test
P27,HFP-3200,13,2025-03-02 09:23,F,PUR,Eiche,10.92,18.0,2.071,61.7,2,13.61,7022.3,10.47,6.839,6.884,48.03,84.75,0.9088,50.25,774.8,18.43,6111.9,98283.2,13.73,21.44,31.15,9.72,0.6789,10974.4,180.0,B9383,0,0.27329,29,0,0,test
P27,HFP-3200,14,2025-03-02 10:42,F,PUR,Eiche,12.61,25.0,2.32,60.3,2,15.88,7041.5,10.07,6.97,6.983,49.08,87.28,0.9019,54.48,786.3,17.9,6852.7,105135.9,15.63,24.37,35.05,10.67,0.5975,10975.4,175.6,B2437,0,0.29415,28,0,0,test
P27,HFP-3200,15,2025-03-02 11:54,F,PUR,Fichte,8.48,38.0,2.16,75.0,2,16.82,7010.5,12.07,6.7,6.74,46.97,82.55,0.9125,50.8,782.6,17.73,7086.8,112222.7,14.64,22.82,32.32,9.5,0.797,10976.7,185.2,B7661,0,0.31374,27,0,0,test
P27,HFP-3200,16,2025-03-02 13:27,F,PUR,Buche,9.23,30.0,1.949,62.0,2,16.54,7027.7,9.86,6.758,6.785,47.49,81.87,0.9303,49.43,774.5,17.85,6958.5,119181.2,17.27,25.78,36.93,11.15,0.5941,10977.7,183.2,B9037,0,0.33417,26,0,0,test
P27,HFP-3200,17,2025-03-02 14:40,S,PUR,Eiche,10.27,30.0,2.456,69.5,2,14.69,6989.5,11.59,6.795,6.811,47.49,83.97,0.907,47.34,842.8,15.01,5303.2,124484.4,16.38,23.44,32.24,8.8,1.0096,10978.9,181.1,B1736,0,0.34611,25,0,0,test
P27,HFP-3200,18,2025-03-02 16:09,S,PVAc_D3,Eiche,10.74,30.0,1.937,61.9,3,13.29,7015.4,6.29,6.84,6.857,47.99,82.67,0.9309,51.35,747.4,20.57,11116.4,135600.8,15.98,25.54,35.85,10.31,0.7616,10979.9,178.3,B4166,0,0.37769,24,0,0,test
P27,HFP-3200,19,2025-03-02 17:23,S,PVAc_D4,Buche,10.32,38.0,1.662,67.5,3,16.36,7009.2,7.25,6.78,6.819,47.52,82.26,0.9265,53.31,852.7,18.66,10506.8,146107.5,16.78,24.87,33.45,8.58,1.0061,10981.0,180.0,B2030,0,0.40414,23,0,0,test
P27,HFP-3200,20,2025-03-02 18:51,S,PVAc_D4,Buche,9.89,22.0,2.072,64.3,2,12.47,7016.8,13.38,6.824,6.871,47.88,84.47,0.9091,47.62,851.3,23.35,9708.2,155815.8,15.01,24.76,36.97,12.21,0.9108,10982.1,183.7,B3307,0,0.43421,22,0,0,test
P27,HFP-3200,21,2025-03-02 20:15,S,PVAc_D4,Esche,12.2,18.0,1.962,45.0,3,11.03,7028.0,7.82,6.886,6.915,48.4,85.36,0.9093,52.92,848.0,18.8,10497.3,166313.0,15.48,23.5,34.02,10.53,0.4882,10982.8,175.4,B2010,0,0.4648,21,0,0,test
P27,HFP-3200,22,2025-03-02 21:15,S,PUR,Esche,9.79,30.0,2.743,70.7,3,16.51,7027.0,7.15,6.793,6.816,47.73,84.34,0.9077,48.75,838.8,16.74,10315.9,176628.9,14.7,22.48,30.2,7.72,1.123,10984.0,181.2,B9358,0,0.49456,20,0,0,test
P27,HFP-3200,23,2025-03-02 22:47,N,PUR,Eiche,11.74,25.0,2.342,60.5,2,16.98,7018.8,8.68,6.888,6.908,48.34,84.26,0.9201,52.02,810.0,16.22,6837.1,183466.0,13.7,22.49,34.15,11.65,0.7087,10985.0,179.5,B3361,0,0.51469,19,0,0,test
P27,HFP-3200,24,2025-03-02 23:57,N,PVAc_D3,Fichte,11.81,22.0,1.754,55.8,2,12.52,7011.6,9.77,6.852,6.875,48.04,84.3,0.914,54.06,810.4,19.65,8458.7,191924.7,12.13,20.71,32.42,11.71,0.6535,10986.0,191.3,B5734,0,0.54136,18,0,0,test
P27,HFP-3200,25,2025-03-03 01:10,N,PUR,Esche,9.66,38.0,1.748,74.6,3,18.82,7047.8,6.46,6.732,6.766,47.45,82.61,0.9211,52.91,862.0,16.95,10606.2,202530.9,11.15,19.48,33.37,13.89,0.8204,10987.2,172.7,B8334,0,0.5673,17,0,0,test
P27,HFP-3200,26,2025-03-03 02:39,N,PVAc_D4,Fichte,10.38,38.0,1.924,69.0,3,15.25,7010.2,11.19,6.806,6.834,47.71,83.17,0.9201,51.59,788.7,16.9,9398.4,211929.3,12.03,21.35,31.57,10.21,0.7343,10988.3,179.6,B9175,0,0.59015,16,0,0,test
P27,HFP-3200,27,2025-03-03 03:58,N,PVAc_D4,Eiche,8.93,25.0,2.029,55.3,2,13.64,7024.0,13.27,6.7,6.721,47.06,83.1,0.9083,58.58,869.4,19.59,8375.2,220304.5,12.09,20.2,32.29,12.09,0.9991,10989.3,180.9,B7402,0,0.61544,15,0,0,test
P27,HFP-3200,28,2025-03-03 05:01,N,PVAc_D3,Fichte,9.42,18.0,2.296,53.9,2,10.45,7021.1,9.65,6.82,6.872,47.89,84.07,0.9135,50.73,878.7,15.68,6800.6,227105.1,11.5,20.38,27.73,7.35,0.7984,10990.2,175.1,B6375,0,0.63325,14,0,0,test
P27,HFP-3200,29,2025-03-03 06:12,F,PVAc_D3,Esche,9.19,38.0,1.923,69.8,3,17.25,7031.6,11.53,6.7,6.726,47.11,82.94,0.911,54.75,808.4,19.08,12172.0,239277.1,12.99,21.93,36.76,14.83,0.5783,10991.3,182.4,B2127,0,0.66897,13,0,0,test
P27,HFP-3200,30,2025-03-03 07:43,F,PVAc_D4,Buche,9.33,22.0,2.067,62.0,2,13.05,6999.6,7.3,6.724,6.754,47.07,82.7,0.9127,50.2,852.6,17.15,7320.2,246597.3,12.45,21.93,36.7,14.78,0.8087,10992.4,181.9,B1995,0,0.68828,12,0,0,test
P27,HFP-3200,31,2025-03-03 09:01,F,PVAc_D3,Eiche,7.8,30.0,2.231,61.8,3,15.97,7042.4,8.06,6.7,6.707,47.18,82.82,0.9136,47.78,914.9,16.64,11173.9,257771.2,14.25,23.57,39.66,16.08,0.5063,10993.4,183.1,B2549,0,0.71985,11,0,0,test
P27,HFP-3200,32,2025-03-03 10:13,F,PUR,Esche,12.93,18.0,2.046,56.5,3,12.52,7008.3,6.94,6.949,6.976,48.7,85.62,0.9122,49.72,776.3,18.37,9991.1,267762.3,15.2,25.52,41.15,15.64,1.0658,10994.3,183.6,B5882,0,0.74842,10,0,0,test
